genes	endo03	endo06	endo09	ovary03	ovary06	ovary09	ovid03	ovid06	ovid09
ENSSSCG00000037013	0.203538515541534	0.931243427108493	0.373837692147154	5.36895194015299	3.83246802639543	4.52946771510137	-0.0845771726892189	-0.642704511958884	0.255744918444728
ENSSSCG00000037207	0	0	0	-3.33085084429084	-6.33891663967498	-10.3784090103254	3.57372869614709	2.29475640654194	3.93204533560226
ENSSSCG00000037358	-2.95828280317066	-3.34809520269125	-4.16561983007417	1.2999765991468	0.898697503417896	-1.13180332749689	-0.198218419047809	0.78725720835346	-5.02862838546921
ENSSSCG00000037806	0	0	0	0	0	0	-5.59568598769279	-6.28285072399536	-10.2120730828328
ENSSSCG00000037878	1.08071459982191	0	0	8.00143457978512	0	0	0	0	0
ENSSSCG00000038035	0	0	0	-1.02041808132478	-7.44476035385212	-2.97354998005439	0	0	0
ENSSSCG00000038107	0.602511602794219	5.08059912752428	4.3985666472319	0	0	0	1.45547436181464	2.00543818865671	1.69618319778634
ENSSSCG00000038182	-6.37233842896088	-6.44401957794464	-7.24290478130496	0	0	0	0.117769983979653	-0.642439721589312	1.43896622419289
ENSSSCG00000038290	-0.165494268372705	-1.89683938806153	-8.30621077881592	0	0	0	-0.452900765528455	0.477846765357308	0.16279841479712
ENSSSCG00000038602	0	0	0	-1.2622786355627	0	-0.955456342154173	-0.669813547708267	-0.49864248615709	-8.04125665406637
ENSSSCG00000038877	0	0	0	-7.50916256525536	-3.33093890357708	-3.03457167861525	0	0	0
ENSSSCG00000038924	0	0	0	-8.6203691847703	-1.81091686601922	-2.38992277813811	0.68912994422479	-3.48858544553719	-2.61426468850376
ENSSSCG00000039025	1.08071459982191	5.17825144231618	4.61647910066601	-0.361433128085374	-0.212360866818415	-0.370075053416464	-2.61698938299644	-2.65979696372872	-1.76688053321997
ENSSSCG00000039027	0	0	1.42654146833238	-2.18560762154637	-3.42211045592137	-5.32875767721573	0	0	0
ENSSSCG00000039169	0	8.37405967332542	0	0.034727492614576	-0.684053825449473	0	0	0	0
ENSSSCG00000039186	0.18991103679995	0.165276910740277	-0.207953171524932	-7.44810630052293	-2.71179471605095	-0.0374250698384963	-0.148697853942314	-0.125911068320214	0.179068389057903
ENSSSCG00000039273	0	0	0	-4.47649552027208	-8.64442391054133	-4.17275336636985	0.64803106912143	0.74627017708918	0.760255583464033
ENSSSCG00000039315	0.41601327310281	0.110826535089004	-1.46925840606212	-5.4518730225491	-3.96476642325061	-2.68949438478247	-1.1834339588881	0.232263409342651	-0.759739158919132
ENSSSCG00000039341	6.0295474070498	6.60927832524666	6.88020218094435	-7.38435144753361	-3.20612945707609	-2.90983281586386	8.18205998720113	6.97254993015391	7.89831865000669
ENSSSCG00000039344	8.78052033196084	0	8.14625008920495	0	0	0	3.96349960956872	1.06060460833296	4.56915355013488
ENSSSCG00000039416	-0.518933933824194	-1.55134191515215	-2.99125085902576	2.51415150686344	7.17643334953902	6.76908736152196	2.25906562873148	2.78960227773114	2.82638438568548
ENSSSCG00000039553	0.0117948956748576	0.0700468417326174	-6.30068625265112	-0.188443645616821	1.49488997439127	-1.08588186894891	-0.663755704675029	0.345719231208966	-6.55142693845529
ENSSSCG00000039561	0	0	0	0	0	0	0	8.47077575652102	7.18069938969166
ENSSSCG00000039573	-2.4785479683669	-6.5561196519732	-6.41575890956435	-2.12441551456131	-2.60170882921459	-2.86674239199732	-1.90904286542313	-2.76229172092386	-2.3019914537738
ENSSSCG00000039813	-2.99863468244858	-3.06903789138587	-2.91118043742442	0	7.5598036899497	0	-1.38942632634626	1.07999651375371	-1.62766478513458
ENSSSCG00000039823	0	0	0	0	0	0	-2.81772588928533	-2.69279237882897	-6.02704356170327
ENSSSCG00000039825	0	9.10224289781109	7.49708031378069	0	0	0	7.5967785740339	7.21342319725101	0
ENSSSCG00000039854	-0.121894146256374	1.61068065506493	1.87352319601523	4.32197658758313	5.8814726747824	5.09637437135978	1.20201718546664	3.18636608822708	3.23263552265072
ENSSSCG00000039855	-5.73879415992511	-9.90831417578424	-4.12022429051162	0	0	0	-8.14924706729238	-0.204525068706546	-1.33172805306209
ENSSSCG00000039874	-0.180671001903163	1.1103347377305	0.23892750310877	-4.43132299810591	-3.80495278843006	-5.00700018411679	-1.79785817059084	-0.684918262626027	-0.822331079973097
ENSSSCG00000040130	0.98569825349996	1.11907431362668	1.83294031804788	0	10.3130085776581	8.47681689207629	2.4374667953482	2.62164075479408	1.20643556711745
ENSSSCG00000040146	3.4475989793105	0	5.20754638790505	0.751157104282219	-0.808150086357397	0.220380122844924	3.17265094114803	0	3.80220082771393
ENSSSCG00000040328	0	0	0	0	0	0	-7.45724402176672	-7.52897532944037	-3.4670694608937
ENSSSCG00000040329	0	0	0	-2.92030989196511	-1.93394815990845	-1.05195664187264	-3.27753831623508	-7.38540743519769	-1.22473879269152
ENSSSCG00000040330	2.57388119913714	0	0	0	0	0	0	0	7.6847099441958
ENSSSCG00000040408	0	0	0	-7.92221885896467	-3.18590187052548	-3.44742888008334	0	0	0
ENSSSCG00000040464	0	0	0	0	8.38243746597423	7.72955351002063	0	0	0
ENSSSCG00000040548	-1.93535441244741	-7.8521869137254	-7.77391606068797	0	0	0	-3.93317251628235	-8.041203186411	-7.99413348277939
ENSSSCG00000040615	-1.01117755081791	-2.06875033128602	-3.43843292282021	-1.85648893642182	-7.96308096388553	-3.49162462706352	0	0	0
ENSSSCG00000040650	-4.2820529819252	-5.2707750560392	-2.25543568851996	-4.85626520835558	-4.8493147390124	-4.55243897260861	-0.521553626053347	-1.42230532756504	-1.1458048646305
ENSSSCG00000040652	0	0	0	0	0	0	-7.41286726553112	-13.7709802150272	-13.7237316078125
ENSSSCG00000040715	-1.8716782246739	0.192708415986849	-1.782970602675	-4.59859011849488	-5.14965954131259	-4.85273250900539	0.884349144975057	1.48400611345391	2.09033325913762
ENSSSCG00000040725	-0.357655734131058	-1.40763819020615	-0.93409042087305	-4.86640882246885	-4.85931628790205	-5.12911938648148	-1.4138029976194	-1.14066603698644	-0.88607704301879
ENSSSCG00000040728	0.188588110394921	-1.85073203952001	-1.69065452252317	-0.659420641555197	-7.56439196216868	-7.42966052322631	-1.09473888218054	-0.368608523218832	-1.14154747121397
ENSSSCG00000040822	0.742451081901218	-0.396164327212582	-0.326859518591948	-7.38435144753361	-2.24663020776378	-2.90983281586386	1.36289283456969	0.735716803923067	0.959715388081429
ENSSSCG00000040843	2.30820900075365	0	2.7321713216626	2.67525335746736	2.82495526621827	4.24763371505606	3.82036265347109	4.59937605452981	6.17256591258329
ENSSSCG00000040947	0	0	0	-3.65822068274037	-7.82615548467598	-7.6912995807929	0	0	0
ENSSSCG00000040950	0	0	0	-2.69882382238396	-7.82615548467598	-7.6912995807929	-3.68953839740671	-4.31870844827643	-4.55957650135295
ENSSSCG00000041010	3.59889449587465	5.84440935252308	6.50485181108288	0.363264895966912	-0.62261187031791	1.0882813285221	2.66007652901095	3.41646012023921	3.417818514737
ENSSSCG00000041061	0	0	7.91011993411776	0	0	0	0	0	0
ENSSSCG00000041625	-1.29220502764188	1.11704346141653	-0.497897784357227	-1.08147434605721	0.0539878708529508	-7.37111546047345	0.66227250155214	2.05269945463655	0.633423958222105
ENSSSCG00000041701	-0.113807908766597	-4.27489032022488	2.43514293587993	-1.58164357390145	-8.00597962859086	-1.99795236261224	1.41948894912893	-1.67330842891162	1.23090446139557
ENSSSCG00000041871	0	12.7655766297184	8.49308178534896	0	0	0	0	0	0
ENSSSCG00000041892	0	0	0	-7.50916256525536	-7.50581581909675	-2.07072473353759	0	0	0
ENSSSCG00000041917	-0.528602512312776	-1.72889702489952	-0.144553586651566	8.55218314953479	9.02621253991264	8.88108132215955	0	0.0738158807816614	0
ENSSSCG00000042093	7.58043475248334	0	8.00925569966031	0	0	0	2.84524230696494	1.10496247127208	4.08861712762902
ENSSSCG00000042233	-0.81924610301017	-0.227700361066968	0.490608315179346	-1.94104818566687	-1.93394815990845	-7.9126944978898	-0.528162661201855	0.70139508193383	1.38945334604186
ENSSSCG00000042264	0	0	0	0	6.47179353569413	6.05824275959213	0	0	0
ENSSSCG00000042458	0	0	0	8.48525195913426	7.5598036899497	8.02375005396059	0	0	0
ENSSSCG00000042539	0	0	6.84344622538328	0	0	0	0	0	0
ENSSSCG00000042573	0	0	0	0	5.36161541953897	0	0	0	0
ENSSSCG00000042582	0	7.47968986076979	0	0	0	0	0	0	0
ENSSSCG00000042806	0	0	0	-2.69882382238396	-2.12057373324262	-7.6912995807929	0	0	0
ENSSSCG00000043135	0	0	7.27601827633074	0	0	0	0	0	0
ENSSSCG00000043139	0	0	7.10725635526659	0	0	0	0.467730337324868	0	0.296697138756321
ENSSSCG00000043140	0	0	0	0	0	0	-2.64469065059635	-7.30788421579548	-1.3145545671981
ENSSSCG00000043194	3.09956379204618	4.94936696747145	5.89326297320131	0	0	0	0	0	0
ENSSSCG00000043216	-2.03737542662738	1.14799609242713	0.778325841841652	2.77488377266076	2.71390574270218	3.18741356184964	-8.48698498247532	-4.58248539089458	-2.56541519553947
ENSSSCG00000043327	-0.284970527543428	0.699947504302319	-1.53730915327979	0.253297247604611	1.0407658426606	0.564356938353033	-1.79511351410839	-0.773094828140725	-7.78855287973243
ENSSSCG00000043578	0	0	0	0	7.42306458578438	0	0	0	0
ENSSSCG00000043631	0	8.53959689307531	0	0	0	0	-1.54353105127603	-5.17729309964718	-9.10656059889417
ENSSSCG00000043700	-0.633102997830427	0.203184351262364	0.365138798982681	-1.33463812060769	-1.54791041042693	-8.10459099478145	1.05122455003409	0.253205351416054	0.0630056711300687
ENSSSCG00000043705	-3.63238792315227	0.799052078650568	-2.58521514028196	-4.53159881858507	-2.64308891706487	-7.64263065390193	-8.41846836694155	-1.01555794626082	-2.49689523601805
ENSSSCG00000043729	0	0	0	0	0	0	4.64073985101535	4.630070632498	5.11830028381759
ENSSSCG00000043782	-4.20635081401544	-0.729339808455108	-3.1987602641984	0	0	0	-5.25108928817875	-2.11677823597264	-5.29812877174323
ENSSSCG00000044062	0	0	7.56383146465052	0	0	0	0	0	0
ENSSSCG00000044108	4.14116152796529	8.28906032671074	9.59558652044833	0	0	0	0	6.8939233459789	7.57423948849719
ENSSSCG00000044134	-2.16945127510307	-1.19446422611946	-8.88965320997531	0	0	0	-1.00642411579995	1.04980539294551	0.103468320766599
ENSSSCG00000044239	-3.26088707277157	-12.2314228657213	-7.0145089281611	0	0	0	-2.84565188576424	-0.577432196058706	-0.738328016795246
ENSSSCG00000044295	-0.93370341952765	-5.43178294753257	-5.27189866697373	-0.807881647183814	-3.54952488584795	-3.24675935244513	0.00064836331285304	-9.08567936478743	-9.03851572640999
ENSSSCG00000044428	0	4.02729192475685	3.54509215308829	0.952766525722058	1.40999939098013	1.10373553442919	7.5967785740339	7.53340575027079	6.84231181698896
ENSSSCG00000044512	0	0	0	0	8.48904383392348	0	0	0	0
ENSSSCG00000044775	-4.07280416132086	-3.1972197859251	-2.93816318188733	0	0	0	-4.33381384224203	-6.13627136648598	-5.7366282744978
ENSSSCG00000045021	-2.04031859860476	-1.1336070737561	-0.654433737588928	-2.27008366778317	-0.816868647778793	-8.24161794645637	-0.541276134281388	-0.356402753742122	0.173081925184956
ENSSSCG00000045027	0	0	0	0	7.684697246168	0	0	0	0
ENSSSCG00000045138	0	0	0	0	7.10323655870425	0	0	0	0
ENSSSCG00000045465	0	0	0	-0.240227577812118	-0.811125470699577	-3.38426322317424	4.25670405900059	5.06062303876146	3.59965278553524
ENSSSCG00000046097	0	0	0	-3.1122748322252	-8.23960280383388	-2.80420026784559	-0.233478275857812	0.494780987293456	1.29054459475146
ENSSSCG00000046140	0	0	0	7.45356563335646	7.46850526421045	7.86768959144121	0	0	0
ENSSSCG00000046162	0	0	0.638301143633888	-4.56867284517357	-5.52111683278636	-9.56068329816059	0.089867145684201	0.0158599833301734	-0.668323532459315
ENSSSCG00000046251	-0.384356014853857	-0.606423427642084	-0.0346327330446103	0	0	0	-7.38726511398482	-0.976052658037718	-1.01257990324907
ENSSSCG00000046471	1.1264662980099	3.01263050216437	6.42098255545789	1.24655735648153	1.91157784887336	2.75780602249689	0.88581332585502	-0.909136081919048	-0.327097787973609
ENSSSCG00000046603	-1.59788623976415	0.55344834954625	0.566303495928265	-8.09148285348345	-8.08812996520215	-3.61662638274839	-3.73236542520441	-0.864661461983075	-2.42376186341655
ENSSSCG00000046625	0	0	0	0	0	0	7.65307542984497	0	0
ENSSSCG00000046899	0	0	7.27601827633074	0	0	0	0	0	0
ENSSSCG00000046939	0	7.82588008830447	0	0	0	0	0	0	0
ENSSSCG00000047092	0	0	0	0.813006689173563	1.52463719481919	0	-7.8702276673149	-3.41154018563851	-4.79349824112908
ENSSSCG00000047156	0	0	0	0	7.10323655870425	0	0	0	0
ENSSSCG00000047187	0	0	0	0	7.79963496786297	7.18018115574233	0	0	0
ENSSSCG00000047189	0	0	0	-7.31764838442857	-2.5813386259237	-7.17971478919605	1.59149712785665	0.568037303822473	1.51492393199607
ENSSSCG00000047372	0	0	0	0	0	0	0	0	7.6305318300273
ENSSSCG00000047459	0	0	0	11.9347616554536	10.2737804322636	10.0195864165932	0	0	0
ENSSSCG00000047543	0.80029721557065	0	0	7.18630565229351	7.10323655870425	0	0	0	0
ENSSSCG00000047946	0	0	0	0	0.755050235650852	0	0	0	7.6847099441958
ENSSSCG00000047955	0	5.06786471345713	3.273732775863	0	0	0	0	0	0
ENSSSCG00000048033	0	0	0	12.7825947689757	10.4335990495496	11.5991638175294	0.657328253611764	0.63760823114414	0
ENSSSCG00000048042	0	0	0	7.73952572007124	9.32377728815644	7.85451782532352	0	0	0
ENSSSCG00000048076	3.18626337513602	0	3.74505525655245	-3.80555740216435	-3.39713141696622	-2.52331167169761	-5.17270101345719	-1.93085083912436	-2.39140690482643
ENSSSCG00000048151	0	0	0	7.26821739614595	10.7009028159265	9.69131917698818	0	0	0
ENSSSCG00000048195	0	0	0	-3.65072112893773	-8.3766723377285	-4.8353774744662	0	0	0
ENSSSCG00000048484	-5.02854090693149	-6.08627699131091	-4.93859361655546	-3.74285228484772	-2.9461569080547	-4.3984543673477	-6.11566814842679	0.782291489858194	-3.55782529488559
ENSSSCG00000048545	-1.34925709790871	-3.35671926350672	1.87141259025508	0.93726604921068	0	0	1.9204137456684	-8.4903944467088	1.24944600178521
ENSSSCG00000048573	0	0	7.10725635526659	0	0	0	0	0	0
ENSSSCG00000048877	-1.13540190548031	-1.49355440853718	-0.509878800363586	-7.44810630052293	-2.31038418902013	-0.44935590589543	0.886547292848549	0.512359215138502	0.314224969172769
ENSSSCG00000048959	-9.64062386159414	-9.67621380934414	-9.59769207104579	-8.5348637383289	-8.5315075817982	-8.39640971156394	0	0	0
ENSSSCG00000048993	0	0	0	0	0	0	7.53819538264683	0	7.103249225948
ENSSSCG00000049044	0.645271566588378	-0.0164188606598765	1.12506329130302	8.00143457978512	7.85384291123488	7.2726686920741	1.90415737075691	2.14132774869448	1.97028619780633
ENSSSCG00000049100	-2.10991940091469	0.246316476559774	-0.355190280731598	0	0	0	-3.88446140304535	-7.99248243061081	-7.94541898945807
ENSSSCG00000049234	-0.294312153534672	-0.665135610789089	-0.617483980724876	3.73074118826259	6.09961455969571	5.47401585043221	0.779774541679958	0.831024168033047	0.957504594383938
ENSSSCG00000049462	-1.34925709790871	-1.42128844587695	-7.37746249700837	0.306494483619363	0	0	-0.68911078262029	-1.54770584367332	-2.03019217895572
ENSSSCG00000049579	0.620295759858452	0	0	-2.02857096402634	-7.72707382655596	-4.18602192885639	0.733303244641229	-1.10011796965883	-0.888473943221871
ENSSSCG00000049585	0	0	8.3491132960005	0	0	0	1.04753692060532	1.64584580456153	1.15148226222812
ENSSSCG00000049711	1.21292833630928	2.04415595741666	2.86276222639828	0	0	0	8.30756306469373	0	0
ENSSSCG00000050073	-1.27471063637274	-3.62248161540005	-8.19964613285431	3.28649718963685	4.02797485493723	3.1618663353299	-0.988637328434612	-0.919021207002796	-3.65870543695608
ENSSSCG00000050281	0	0	0	0	6.35955747634395	0	0	0	0
ENSSSCG00000050351	1.83468475806279	6.09284966858306	7.84271860388143	1.73114130295236	1.41905843060265	3.29657880442058	0	0	0
ENSSSCG00000050609	-2.19792325078705	-7.63906072872508	-1.27554876008136	0	0	0	0	0	0
ENSSSCG00000050749	0	0	0	0	0	0	0	7.93205458488374	7.6305318300273
ENSSSCG00000050765	0	0.54834378559309	0	0	7.42306458578438	0	0	0	0
ENSSSCG00000051026	-0.954879341096819	-2.98353600268919	-1.44316343211255	-0.751063291859434	-2.63544915676107	-2.33202014984141	-2.99097881666607	-5.46978532143529	-5.1644470523235
ENSSSCG00000051117	0.52516430346329	-1.89278017108815	-0.525110262597572	7.68091328039548	0	0	0.7236306160282	-0.115512345034647	-0.420440883096695
ENSSSCG00000051187	0	0	0	-8.72702251237206	-3.5892890582073	-8.5885194935774	0	0	0
ENSSSCG00000051213	2.14881622499596	0	3.898206319431	5.74000782565701	0	4.63622121854438	7.27671246355353	0	6.93463520470161
ENSSSCG00000051499	0	0	0	6.13667526804773	6.58785685631737	6.14062316423185	0	0	0
ENSSSCG00000051666	0	0	0	0	8.73994001025913	0	0	0	0
ENSSSCG00000051820	-0.99038889601119	-1.06289639862279	-1.95651564790277	0	0	3.02543689444024	0	7.3500427090215	7.97294107563217
ENSSSCG00000051849	-1.17618427253634	-1.59300016600744	-2.8641179807218	0	6.20032023111148	6.10518532329795	-0.0174453722750804	-0.103628423336997	-0.0954991309789531
ENSSSCG00000051861	0	0	0	-3.28002545693505	-3.27301399078969	-7.87105040247857	0	0	0
ENSSSCG00000051866	0	7.41296051032162	7.62763024640496	0	0	0	0	0	0
ENSSSCG00000051977	0	0	0	0	8.0052222323223	0	0	0	0
ENSSSCG00000052062	-2.63899921549722	0	0	0	1.73168631035638	0	-7.76378668922916	-7.83559465593674	-7.78855287973243
ENSSSCG00000052099	-0.959454322358013	-2.46321566545634	0.306125204504514	-2.53783695361744	-8.64442391054133	-2.89431893961571	0.585585618629902	2.48593934546387	1.29435671468277
ENSSSCG00000052241	0	0	0	-3.1824373762836	-3.57679918218678	-8.17473070931519	0	0	0
ENSSSCG00000052323	0	0	0	0	0	0	0	0	7.6847099441958
ENSSSCG00000052385	-0.00982363980891626	-2.70933139680222	-0.612653116547525	0	5.33722791715947	4.55843775647313	0.635971608912954	-0.00604468789522106	-2.00960989087071
ENSSSCG00000052429	0	10.7203671796876	0	0	0	0	0	0	0
ENSSSCG00000052521	0	7.87628688850724	7.96053917205802	1.81300003895838	2.69737751406773	1.20315875824365	1.26845283190935	1.73854919196635	0.831914790098739
ENSSSCG00000052552	3.87066673497576	0	0	0	0	6.02022693704557	0	0	0
ENSSSCG00000052744	2.38218189353726	7.64884566318125	7.23051069380353	0	0	0	4.2723722939499	2.44567977599693	0
ENSSSCG00000052787	0	9.38934501548125	7.91011993411776	0	0	0	0	0	0
ENSSSCG00000052878	0	0	0	-7.24771116728415	-1.53878634417601	-7.10982292358204	0	0	0
ENSSSCG00000052907	-2.30267969566702	-1.46659846943595	-2.38060392011678	-0.820684053248504	-1.6754246211624	-1.63139838910972	-4.43927637414464	-5.13648372338879	-5.04830807934991
ENSSSCG00000052938	4.10127342369867	0	0	0	7.19008205022224	0	1.46271324561154	1.46490156472191	1.41556785379754
ENSSSCG00000053040	0	0	7.35353078962065	0	0	0	0	0	0
ENSSSCG00000053050	3.01754005946885	0	0	7.18630565229351	0	0	0	0	0
ENSSSCG00000053065	-1.26133755306971	1.52412145869756	0.291640459882794	-3.1824373762836	-2.19607353360601	-8.17473070931519	-0.669813547708267	-0.49864248615709	-1.29758272991743
ENSSSCG00000053069	0	0	0	0	8.34507652556439	7.59272957284009	0	0	0
ENSSSCG00000053150	0.415050526512229	-1.53180638813048	-0.80065214150548	0	7.3495063779927	0	2.48339758677413	1.81155846494168	0
ENSSSCG00000053162	-1.09539157344064	-0.907454944180074	-7.44121555251569	0	0	0	1.0835618378349	0.697602973020991	0.098104608068653
ENSSSCG00000053187	0	0	0	0	0	0	7.41336992865202	0	6.93463520470161
ENSSSCG00000053238	-7.86540528002677	-7.9008883812666	-3.64390369072719	0	0	0	0	-2.97147802517654	0
ENSSSCG00000053247	0	0	0	0	0	0	7.75947857675875	0	6.84231181698896
ENSSSCG00000053301	0	0	0	0	0	0	7.41336992865202	8.34561450564234	8.41886797969388
ENSSSCG00000053321	1.30105151307418	0	0.909502188620255	-0.706835372783598	-3.33093890357708	-7.37111546047345	0.58201936206144	0.652326584225875	1.52781141542443
ENSSSCG00000053328	-2.47021822147621	-2.54236059463167	-8.49828601834295	-1.60651853708572	-1.59949080332702	-1.2993284821776	-0.280341611621521	0.469498242797743	-0.257575208567337
ENSSSCG00000053430	0.956490245159516	0	0	-7.38435144753361	-0.19092432237352	-1.63139838910972	-5.39852119879705	-8.59200052070134	-8.54487295272584
ENSSSCG00000053444	-2.3620316697591	1.09545351811242	-0.941883950039423	-8.77753117717885	-2.66048232791458	-5.23277585553267	-2.06517671216557	-1.57824817937308	-1.87400199315868
ENSSSCG00000053510	0	0	0	0	0	0	-8.01647222745447	-8.08833221765509	-4.02634277366502
ENSSSCG00000053565	0	3.40986053637199	1.61488081354123	-2.07896276393439	-2.64308891706487	-7.64263065390193	0	0	0
ENSSSCG00000053630	0	0	0	-10.7562969724064	-7.5003144560634	-10.6175342954881	0.250013703749219	-0.115186805052842	0.490957734337134
ENSSSCG00000053684	0	0	0	0	0	0	7.12574276844218	0	7.45460337367122
ENSSSCG00000053700	0	7.6631441659141	7.42709022988675	0	0	0	0	0	0
ENSSSCG00000053816	0	0	0	0	0	7.44155665070397	0	0	0
ENSSSCG00000053859	-0.835229967695619	-7.51939570494269	-2.30290530913645	-0.336893263932914	0	0	-1.78049086895796	-0.131279672816669	-1.1544207064947
ENSSSCG00000053873	-0.315189502129338	-0.964935590106719	-0.225578364325147	-7.56773944419358	-3.38951504664901	-2.12926979629045	1.40731905279245	1.42949537769646	1.65841540675718
ENSSSCG00000053956	0	0	7.62763024640496	0	0	0	1.76537089351473	0	1.39996145911118
ENSSSCG00000054029	0	5.10556060382743	5.43732199555849	3.37802243724835	3.22512763597069	2.90047257913735	0	0	0
ENSSSCG00000054096	0	7.02328612436064	9.3468994664716	0	0	0	0	0	0
ENSSSCG00000054103	-2.2726868390824	-6.99926989517971	-2.74257861324427	0	0	0	0	0	7.6305318300273
ENSSSCG00000054117	-2.46290119618593	-6.09972690029096	-4.98176840418476	0	0	0	-2.4800510584387	-0.197189956849322	-0.210154006212336
ENSSSCG00000054186	0.681660589697343	0.645720319989562	0.205852275664593	-0.678925953981723	-0.671761004123306	-0.853280308827535	-5.78921295089093	-6.56499092783737	-5.91852932338232
ENSSSCG00000054318	0	0	0	0	8.26732047364423	0	0	0	0
ENSSSCG00000054443	2.9967816339797	1.49694225104649	3.10623353665948	-3.00018616640411	-8.12751503649474	0.444859825320434	0.618896375212943	-0.623203290887442	-1.0310173674798
ENSSSCG00000054576	-4.82166799225361	-6.4214094407151	-4.98972500615273	-5.56314279232882	-10.2890865745806	-10.1537184030026	-3.93419762232423	-3.80856297636312	-4.4244188541717
ENSSSCG00000054611	-4.43690013325728	-4.50746163909741	-8.52795193787244	0	0	0	-7.5239850070897	-1.8789428504432	-2.00960989087071
ENSSSCG00000054680	-1.00398650877306	-0.500498141820585	0	0	0	0	-2.12461795907154	-3.91143250383532	-9.10656059889417
ENSSSCG00000054682	0	0	0	0	7.19008205022224	0	0	0	0
ENSSSCG00000054768	-0.615485239660484	0.486196481714113	-2.25437597587962	-6.5284224703459	-7.51289516555285	-7.52690037300665	-1.13170022270955	-0.965788856726262	0.524341417555407
ENSSSCG00000054840	0	0	0	7.09946177851968	7.42306458578438	0	-4.15474234228419	-1.77988912869054	-3.24612859559195
ENSSSCG00000054868	0	0	0	0	8.76844299716622	9.2429712706242	0	0	0
ENSSSCG00000055047	0	0	0	0	7.10323655870425	0	0	0	0
ENSSSCG00000055056	0	0	0.471002026313574	-3.92019762281899	-8.08812996520215	-2.33819195599425	0	0	0
ENSSSCG00000055216	0	0	7.42709022988675	0	0	0	1.02929502856046	0.265509961502094	-0.637428124216666
ENSSSCG00000055265	-1.54698401526058	-7.24541576785203	-3.91108357755048	0	0	0	0	1.63214243389117	1.5142318730311
ENSSSCG00000055313	0	0	0	-7.62403047069185	-7.6206823091185	-3.14937838605043	-2.10023862032389	0.443953539197789	0.443693610322595
ENSSSCG00000055351	0	0	0	-3.87970675232152	-2.9132632814584	-7.9126944978898	0	0	0
ENSSSCG00000055461	0	6.93091590340339	8.65492718596231	0	0	0	2.10379943110819	0	0
ENSSSCG00000055587	0	0	0	0	0	0	7.85857032051503	6.8939233459789	7.18069938969166
ENSSSCG00000055590	0	0	0	0	0	0	-8.96647108100912	-3.13245852302591	-3.45218067802849
ENSSSCG00000055674	0	1.00903513387154	0	9.79097222121475	0	9.43531869043477	1.12499563101914	0.652326584225875	1.07797897508879
ENSSSCG00000055762	-5.42026001670789	-3.92427418853862	-4.24380108196244	-3.12178691235454	-3.30579661309251	-3.00116798385998	-4.16012433990098	-5.97893503462855	-5.94501507068314
ENSSSCG00000055784	0	0	0	0	7.3495063779927	0	0	0	0
ENSSSCG00000055799	-5.18217878170328	-12.0322709750322	-17.9879850769219	-2.25024925905319	-3.45444487869653	-5.40215843000424	-2.99024993351711	-3.85090355046776	-3.76073678086297
ENSSSCG00000055921	0	0	0	-5.67002575627449	-2.80219237234863	-4.44415224274149	0	0	0
ENSSSCG00000055955	0.275414889744806	2.4824329364749	1.13157440615561	0	8.76844299716622	0	0	0	0
ENSSSCG00000055982	0.931875449448232	1.47061146774196	-2.9886254588931	0	7.10323655870425	0	1.57701850816329	-0.374705257072487	0.0522898520245746
ENSSSCG00000056047	0	0	0	-2.23701750890836	-2.22991512693547	-1.92659324323454	-3.67128895652011	-7.77926373579298	-7.73223033135518
ENSSSCG00000056056	-0.0154240479331029	-5.1336835873524	-2.78402688329225	0	0	0	-2.23407394813363	-1.88899029181077	-2.59849222780034
ENSSSCG00000056112	0	0	7.35353078962065	0	0	0	0	0	0
ENSSSCG00000056178	-2.27503000146711	-7.53377360221889	-7.3730360067312	0	0	0	0.255177109533701	3.6582464709413	2.5800127857564
ENSSSCG00000056251	0	0	0	-8.87353437586859	-8.87017631871918	-2.86190010933957	0	0	0
ENSSSCG00000056318	0	0	0	0	7.42306458578438	0	1.6812727289219	1.94717919946576	1.28812641913236
ENSSSCG00000056352	0	0	0	0	0	0	-2.79573655093018	-7.4589765171178	-7.41199745660826
ENSSSCG00000056379	-0.651966856358999	-1.71410383791482	-2.83881024804235	-1.53551223425797	2.93953374223379	2.79311041946946	-5.08332773236517	-2.10657260492221	-2.24548486644894
ENSSSCG00000056400	0	6.4915690552304	4.90483241805615	2.45602097404822	6.08757748989356	4.95942163827253	0	0.93437176262448	1.82385570019947
ENSSSCG00000056489	0	3.46734536931644	0	0	0	0	-2.58795277399107	-3.69061247427497	-8.17403987005106
ENSSSCG00000056587	-8.20513916873809	-1.40842939361879	-1.0550442036305	0	0	0	0.0807279973260965	-0.0539898897700095	-0.637428124216666
ENSSSCG00000056685	-0.993955038132219	-1.03718643495826	-1.55926415110432	4.61751372074302	2.61933334696499	6.09683272202336	-0.0163744663551835	0.504970631089593	-0.890377809187037
ENSSSCG00000056766	-2.89742180497938	0.133428125008722	-0.166472934002155	-5.41927143052022	0.288406012360355	-3.1699300693036	-3.18188615243513	-0.238397397947201	-2.42595896716739
ENSSSCG00000056769	0	7.71945391149121	8.68522626711969	0	0	4.14478680159923	0	0	0
ENSSSCG00000056843	0	0	2.55033341476724	-7.24771116728415	-1.79630223281156	-2.77327914172385	0.880855388650038	0	0
