,ovid00.txt,ovid18.txt
ENSSSCG00000058062,0.186987763995308,-0.0209726032999815
ENSSSCG00000019587,-0.951354202592134,-0.178422265247328
ENSSSCG00000018926,-1.68934522239709,0.120971960069101
ENSSSCG00000034963,2.70541249285386,2.49543037655371
ENSSSCG00000004075,0.569020831909257,-0.178422265247328
ENSSSCG00000004076,3.23067011033582,3.19715308612974
ENSSSCG00000004077,0.815265494737813,1.77869173761455
ENSSSCG00000004101,4.31317697703166,3.30520667444319
ENSSSCG00000004103,5.46632874977952,5.34547884514182
ENSSSCG00000004410,5.34048904331015,5.04657183400554
ENSSSCG00000004105,3.16001130499418,3.72022438143829
ENSSSCG00000033739,3.59030918441384,3.92120371744454
ENSSSCG00000004405,4.67853630095521,4.45344323052214
ENSSSCG00000004071,3.92459932544435,3.82074726084047
ENSSSCG00000046319,-0.398324028692846,0.76456906346593
ENSSSCG00000026042,-0.688063554189869,-2.87399947538889
ENSSSCG00000004113,4.00742867816767,4.12311208664276
ENSSSCG00000004404,1.51805379738715,1.29049711734982
ENSSSCG00000004403,3.71308695222667,4.04511206961521
ENSSSCG00000004402,4.0197599008639,3.87519299371822
ENSSSCG00000004401,5.80683587484938,5.48440429619224
ENSSSCG00000004399,1.02554447444909,1.29049711734982
ENSSSCG00000037803,7.61648630670411,7.52273558848818
ENSSSCG00000004388,5.20126208469365,5.08605948457337
ENSSSCG00000004390,4.69400804092797,4.45120481379042
ENSSSCG00000043354,-0.951354202592134,-2.06910533377981
ENSSSCG00000004114,6.58467171974731,6.81156645778036
ENSSSCG00000004391,0.870777659793375,2.43328001019095
ENSSSCG00000052303,3.40060452378881,2.91477180412941
ENSSSCG00000032525,-1.53708570420526,-0.878308599580625
ENSSSCG00000004415,6.68098797333747,6.21037514889378
ENSSSCG00000004414,8.01827025561895,7.98560189313773
ENSSSCG00000004120,3.72066048937829,4.10329126700846
ENSSSCG00000004413,6.99347257226635,6.27950288518505
ENSSSCG00000004121,5.08137781544925,5.05544074371111
ENSSSCG00000004408,6.14820344214651,6.21565971338066
ENSSSCG00000004412,5.19175709306335,4.84649752093803
ENSSSCG00000031536,2.35258966108907,3.02723875037112
ENSSSCG00000004081,2.78703296352383,2.6902290236088
ENSSSCG00000004411,3.2517329535207,3.59199227320879
ENSSSCG00000033392,0.666352989186829,1.1206121053108
ENSSSCG00000049158,3.19305358095465,2.74242092637307
ENSSSCG00000004382,7.11770083928707,7.43936424526273
ENSSSCG00000004082,8.23472472158973,7.73081934862526
ENSSSCG00000004383,5.00590458545999,4.72019469250355
ENSSSCG00000004384,-0.334148126655182,-1.1775369530134
