Gene stable ID,Gene name
ENSSSCG00000022712,SNORD52
ENSSSCG00000062986,
ENSSSCG00000041045,
ENSSSCG00000046056,sno_ZL8
ENSSSCG00000023409,TIA1
ENSSSCG00000061090,
ENSSSCG00000062260,
ENSSSCG00000057219,OR13A1
ENSSSCG00000015302,STEAP2
ENSSSCG00000056253,
ENSSSCG00000060447,U6
ENSSSCG00000052064,
ENSSSCG00000001474,RXRB
ENSSSCG00000058158,
ENSSSCG00000061520,
ENSSSCG00000054490,
ENSSSCG00000036964,FAM83H
ENSSSCG00000042874,ZNF22
ENSSSCG00000029662,RASSF4
ENSSSCG00000035933,MAPK15
ENSSSCG00000013840,
ENSSSCG00000018622,ssc-mir-219a
ENSSSCG00000037038,
ENSSSCG00000022256,DEPP1
ENSSSCG00000013841,
ENSSSCG00000053841,
ENSSSCG00000039679,ZNF623
ENSSSCG00000057759,U6
ENSSSCG00000055495,
ENSSSCG00000025787,TMEM72
ENSSSCG00000062383,
ENSSSCG00000031698,GFUS
ENSSSCG00000062809,
ENSSSCG00000060384,
ENSSSCG00000059870,
ENSSSCG00000059325,
ENSSSCG00000054665,
ENSSSCG00000062458,
ENSSSCG00000060633,
ENSSSCG00000054351,
ENSSSCG00000057825,
ENSSSCG00000056782,
ENSSSCG00000021276,TEX47
ENSSSCG00000008332,C2orf42
ENSSSCG00000021075,TDRD1
ENSSSCG00000038077,PPP1R14A
ENSSSCG00000038039,
ENSSSCG00000053723,
ENSSSCG00000032763,PYCR3
ENSSSCG00000056128,PCBP1
ENSSSCG00000058896,
ENSSSCG00000005456,MUSK
ENSSSCG00000013843,
ENSSSCG00000048369,
ENSSSCG00000051307,
ENSSSCG00000002954,SPINT2
ENSSSCG00000062420,
ENSSSCG00000008334,MXD1
ENSSSCG00000055129,
ENSSSCG00000056969,
ENSSSCG00000054612,
ENSSSCG00000055798,
ENSSSCG00000040119,TIGD5
ENSSSCG00000056667,
ENSSSCG00000010649,VWA2
ENSSSCG00000046152,
ENSSSCG00000051688,
ENSSSCG00000006954,EEF1D
ENSSSCG00000013828,OR1I1
ENSSSCG00000056914,
ENSSSCG00000059774,
ENSSSCG00000047682,
ENSSSCG00000047690,
ENSSSCG00000062057,
ENSSSCG00000025674,SNRNP27
ENSSSCG00000055017,
ENSSSCG00000056430,
ENSSSCG00000055405,
ENSSSCG00000013832,
ENSSSCG00000056760,
ENSSSCG00000058854,
ENSSSCG00000053328,
ENSSSCG00000008335,
ENSSSCG00000062722,
ENSSSCG00000058534,
ENSSSCG00000058624,
ENSSSCG00000010650,AFAP1L2
ENSSSCG00000060443,
ENSSSCG00000060842,
ENSSSCG00000061114,
ENSSSCG00000055397,NAPRT
ENSSSCG00000056878,
ENSSSCG00000002952,YIF1B
ENSSSCG00000056403,
ENSSSCG00000052233,
ENSSSCG00000008336,ANXA4
ENSSSCG00000013831,
ENSSSCG00000055202,
ENSSSCG00000018532,U6
ENSSSCG00000005457,
ENSSSCG00000055068,U6
ENSSSCG00000006948,MROH6
ENSSSCG00000019970,U6
ENSSSCG00000043515,
ENSSSCG00000020013,SNORA70
ENSSSCG00000020289,U6
ENSSSCG00000035140,MIR135B
ENSSSCG00000061504,CFAP69
ENSSSCG00000006955,GSDMD
ENSSSCG00000044924,
ENSSSCG00000056308,
ENSSSCG00000008337,AAK1
ENSSSCG00000063540,
ENSSSCG00000059028,
ENSSSCG00000013735,JUNB
ENSSSCG00000006956,ZC3H3
ENSSSCG00000038902,KCNK6
ENSSSCG00000028201,CWF19L2
ENSSSCG00000006957,RHPN1
ENSSSCG00000057569,
ENSSSCG00000062677,
ENSSSCG00000002955,CATSPERG
ENSSSCG00000010651,ABLIM1
ENSSSCG00000056752,
ENSSSCG00000006958,TOP1MT
ENSSSCG00000015002,ELMOD1
ENSSSCG00000056383,
ENSSSCG00000006959,ZNF696
ENSSSCG00000047454,
ENSSSCG00000033360,
ENSSSCG00000039881,GLI4
ENSSSCG00000035714,
ENSSSCG00000036658,PSMD8
ENSSSCG00000045400,
ENSSSCG00000029651,SLN
ENSSSCG00000034689,GPIHBP1
ENSSSCG00000035397,
ENSSSCG00000002957,GGN
ENSSSCG00000058217,
ENSSSCG00000033353,LY6H
ENSSSCG00000015001,SLC35F2
ENSSSCG00000031723,RAB39A
ENSSSCG00000032483,
ENSSSCG00000050800,
ENSSSCG00000034820,MAFA
ENSSSCG00000035345,
ENSSSCG00000053039,NIPSNAP3A
ENSSSCG00000037666,LORICRIN
ENSSSCG00000046524,PRR9
ENSSSCG00000029198,CUL5
ENSSSCG00000054182,LELP1
ENSSSCG00000031699,OR2T27
ENSSSCG00000052353,
ENSSSCG00000035216,SPRED3
ENSSSCG00000061637,
ENSSSCG00000022269,SPRP
ENSSSCG00000023132,
ENSSSCG00000049179,
ENSSSCG00000005424,NIPSNAP3B
ENSSSCG00000006595,IVL
ENSSSCG00000006594,SMCP
ENSSSCG00000055984,LCE7A
ENSSSCG00000051521,LCE6A
ENSSSCG00000042100,OR2T1
ENSSSCG00000049188,
ENSSSCG00000006598,
ENSSSCG00000005423,ABCA1
ENSSSCG00000003448,
ENSSSCG00000044276,OR2T6
ENSSSCG00000006599,KPLCE
ENSSSCG00000026153,ACAT1
ENSSSCG00000025007,NFU1
ENSSSCG00000050322,
ENSSSCG00000010648,CCDC186
ENSSSCG00000040878,LCE5A
ENSSSCG00000053408,
ENSSSCG00000040680,
ENSSSCG00000053504,
ENSSSCG00000061182,LCE3B
ENSSSCG00000051890,
ENSSSCG00000053487,
ENSSSCG00000044308,
ENSSSCG00000003499,
ENSSSCG00000056392,
ENSSSCG00000061934,
ENSSSCG00000044768,CRCT1
ENSSSCG00000054327,
ENSSSCG00000026959,NPAT
ENSSSCG00000009971,ZNRF3
ENSSSCG00000008339,GFPT1
ENSSSCG00000006604,CRNN
ENSSSCG00000003498,UBXN10
ENSSSCG00000060502,
ENSSSCG00000037632,
ENSSSCG00000043257,
ENSSSCG00000015008,C11orf65
ENSSSCG00000042564,
ENSSSCG00000031592,ZNF462
ENSSSCG00000054200,
ENSSSCG00000025404,C22orf31
ENSSSCG00000055989,
ENSSSCG00000015009,POGLUT3
ENSSSCG00000044041,
ENSSSCG00000060246,
ENSSSCG00000039652,OTUD3
ENSSSCG00000009972,KREMEN1
ENSSSCG00000009975,EMID1
ENSSSCG00000006605,
ENSSSCG00000024040,OR14L1
ENSSSCG00000039973,TAS1R2
ENSSSCG00000038121,
ENSSSCG00000015010,EXPH5
ENSSSCG00000006609,TCHHL1
ENSSSCG00000057656,
ENSSSCG00000015011,
ENSSSCG00000006610,S100A11
ENSSSCG00000024752,ALDH4A1
ENSSSCG00000008340,ANTXR1
ENSSSCG00000054872,
ENSSSCG00000015083,
ENSSSCG00000009973,RHBDD3
ENSSSCG00000006612,S100A10
ENSSSCG00000057672,
ENSSSCG00000006614,THEM5
ENSSSCG00000009974,EWSR1
ENSSSCG00000038710,TMPRSS13
ENSSSCG00000063539,
ENSSSCG00000063140,
ENSSSCG00000021540,C2CD4D
ENSSSCG00000037685,
ENSSSCG00000015085,IL10RA
ENSSSCG00000026427,RORC
ENSSSCG00000050318,SMIM35
ENSSSCG00000015086,TMPRSS4
ENSSSCG00000055726,
ENSSSCG00000026259,LINGO4
ENSSSCG00000029199,
ENSSSCG00000027770,TDRKH
ENSSSCG00000003407,CASZ1
ENSSSCG00000060241,
ENSSSCG00000021651,SCN2B
ENSSSCG00000027091,OAZ3
ENSSSCG00000005436,RAD23B
ENSSSCG00000015089,JAML
ENSSSCG00000063204,
ENSSSCG00000028343,MRPL9
ENSSSCG00000015090,MPZL3
ENSSSCG00000047332,
ENSSSCG00000015091,MPZL2
ENSSSCG00000006543,ADAR
ENSSSCG00000040140,CD3E
ENSSSCG00000058680,
ENSSSCG00000015093,CD3D
ENSSSCG00000005437,KLF4
ENSSSCG00000053015,
ENSSSCG00000035529,GKN1
ENSSSCG00000003622,
ENSSSCG00000062218,
ENSSSCG00000025564,GAS2L1
ENSSSCG00000054409,
ENSSSCG00000031596,
ENSSSCG00000038802,GKN2
ENSSSCG00000054561,
ENSSSCG00000005487,COL27A1
ENSSSCG00000009977,RASL10A
ENSSSCG00000006545,CHRNB2
ENSSSCG00000015095,UBE4A
ENSSSCG00000050071,
ENSSSCG00000009978,AP1B1
ENSSSCG00000054853,
ENSSSCG00000044348,
ENSSSCG00000044179,
ENSSSCG00000006544,UBE2Q1
ENSSSCG00000052160,
ENSSSCG00000022839,IFFO2
ENSSSCG00000028518,
ENSSSCG00000038724,C3orf70
ENSSSCG00000052280,ATP5MG
ENSSSCG00000033099,ASPRV1
ENSSSCG00000013805,
ENSSSCG00000040296,EHHADH
ENSSSCG00000052906,
ENSSSCG00000006546,TDRD10
ENSSSCG00000047402,
ENSSSCG00000060179,
ENSSSCG00000057090,
ENSSSCG00000055468,
ENSSSCG00000061160,
ENSSSCG00000049113,
ENSSSCG00000040240,
ENSSSCG00000049465,
ENSSSCG00000006547,SHE
ENSSSCG00000044541,
ENSSSCG00000054845,
ENSSSCG00000005488,
ENSSSCG00000023324,KMT2A
ENSSSCG00000041317,
ENSSSCG00000055374,
ENSSSCG00000027628,IL6R
ENSSSCG00000003481,PADI1
ENSSSCG00000056723,
ENSSSCG00000053701,
ENSSSCG00000058462,
ENSSSCG00000042126,
ENSSSCG00000055863,
ENSSSCG00000052792,
ENSSSCG00000044882,
ENSSSCG00000058829,
ENSSSCG00000023894,AKNA
ENSSSCG00000003623,C1orf94
ENSSSCG00000054229,
ENSSSCG00000052706,
ENSSSCG00000050701,
ENSSSCG00000058327,
ENSSSCG00000054258,
ENSSSCG00000019402,SNORD125
ENSSSCG00000063308,
ENSSSCG00000029395,TMEM25
ENSSSCG00000061437,
ENSSSCG00000003482,PADI3
ENSSSCG00000049090,
ENSSSCG00000050484,
ENSSSCG00000054345,
ENSSSCG00000044592,
ENSSSCG00000059878,
ENSSSCG00000009979,
ENSSSCG00000042928,
ENSSSCG00000045708,
ENSSSCG00000044589,
ENSSSCG00000060783,
ENSSSCG00000052486,
ENSSSCG00000006550,ATP8B2
ENSSSCG00000054799,
ENSSSCG00000056888,
ENSSSCG00000009988,THOC5
ENSSSCG00000029649,IFT46
ENSSSCG00000050452,
ENSSSCG00000056305,
ENSSSCG00000011791,MAP3K13
ENSSSCG00000057791,
ENSSSCG00000056627,
ENSSSCG00000052046,
ENSSSCG00000052245,
ENSSSCG00000003527,EPHB2
ENSSSCG00000049149,
ENSSSCG00000054013,
ENSSSCG00000057580,
ENSSSCG00000056694,
ENSSSCG00000060717,
ENSSSCG00000005490,WHRN
ENSSSCG00000053668,
ENSSSCG00000056929,
ENSSSCG00000050256,
ENSSSCG00000006551,AQP10
ENSSSCG00000053785,
ENSSSCG00000058932,
ENSSSCG00000055018,
ENSSSCG00000006552,HAX1
ENSSSCG00000054370,
ENSSSCG00000042714,
ENSSSCG00000047342,
ENSSSCG00000053632,
ENSSSCG00000056497,
ENSSSCG00000059992,
ENSSSCG00000053522,ATP6V1G1
ENSSSCG00000051359,NIPSNAP1
ENSSSCG00000053052,
ENSSSCG00000040143,SNORA58
ENSSSCG00000057552,
ENSSSCG00000058777,
ENSSSCG00000054493,
ENSSSCG00000041293,
ENSSSCG00000049685,
ENSSSCG00000038517,
ENSSSCG00000006196,SLCO5A1
ENSSSCG00000059383,
ENSSSCG00000049122,
ENSSSCG00000057224,
ENSSSCG00000043984,
ENSSSCG00000006727,WDR3
ENSSSCG00000019512,U6
ENSSSCG00000039766,U6
ENSSSCG00000026494,U6
ENSSSCG00000060534,U6
ENSSSCG00000038707,
ENSSSCG00000028707,NF2
ENSSSCG00000049750,
ENSSSCG00000019420,SNORD16
ENSSSCG00000030053,ARCN1
ENSSSCG00000041193,U3
ENSSSCG00000019479,U6
ENSSSCG00000025921,TMEM41A
ENSSSCG00000049470,ssc-mir-9811
ENSSSCG00000038341,ssc-mir-9789
ENSSSCG00000049285,
ENSSSCG00000006728,GDAP2
ENSSSCG00000005228,KCNV2
ENSSSCG00000038001,RBKS
ENSSSCG00000011793,LIPH
ENSSSCG00000061333,
ENSSSCG00000048487,
ENSSSCG00000056006,
ENSSSCG00000034129,MRPL33
ENSSSCG00000056468,U6
ENSSSCG00000040549,
ENSSSCG00000013937,TSSK6
ENSSSCG00000003483,PADI4
ENSSSCG00000024578,PHLDB1
ENSSSCG00000025869,CABP7
ENSSSCG00000024109,BDH1
ENSSSCG00000008549,SLC4A1AP
ENSSSCG00000006729,TENT5C
ENSSSCG00000005229,VLDLR
ENSSSCG00000051836,
ENSSSCG00000024279,ZMAT5
ENSSSCG00000006726,SPAG17
ENSSSCG00000061158,H2BC26
ENSSSCG00000024550,UQCR10
ENSSSCG00000036414,U6
ENSSSCG00000003449,LRRC38
ENSSSCG00000008548,SUPT7L
ENSSSCG00000052752,
ENSSSCG00000033815,SST
ENSSSCG00000025186,ASCC2
ENSSSCG00000019249,U6
ENSSSCG00000052940,
ENSSSCG00000020926,SDHB
ENSSSCG00000008546,GPN1
ENSSSCG00000036423,CCDC50
ENSSSCG00000028204,TREH
ENSSSCG00000047900,H2AC25
ENSSSCG00000009994,MTMR3
ENSSSCG00000052691,
ENSSSCG00000055316,
ENSSSCG00000052385,
ENSSSCG00000053802,LY6L
ENSSSCG00000044186,
ENSSSCG00000061517,
ENSSSCG00000044784,
ENSSSCG00000003405,PEX14
ENSSSCG00000040535,LY6E
ENSSSCG00000015097,DDX6
ENSSSCG00000009995,HORMAD2
ENSSSCG00000044637,
ENSSSCG00000040961,LIF
ENSSSCG00000031205,
ENSSSCG00000039695,
ENSSSCG00000058496,
ENSSSCG00000003529,LACTBL1
ENSSSCG00000055807,OSM
ENSSSCG00000008545,ZNF512
ENSSSCG00000015098,CXCR5
ENSSSCG00000015099,BCL9L
ENSSSCG00000031563,
ENSSSCG00000010212,ANK3
ENSSSCG00000053844,
ENSSSCG00000049360,
ENSSSCG00000015100,UPK2
ENSSSCG00000042035,
ENSSSCG00000060510,
ENSSSCG00000020389,U6
ENSSSCG00000015101,FOXR1
ENSSSCG00000003530,TEX46
ENSSSCG00000033594,
ENSSSCG00000033349,U6
ENSSSCG00000054529,
ENSSSCG00000015102,CENATAC
ENSSSCG00000046958,
ENSSSCG00000047881,
ENSSSCG00000037524,LY6D
ENSSSCG00000011854,LRCH3
ENSSSCG00000003531,KDM1A
ENSSSCG00000036296,
ENSSSCG00000031724,LYNX1
ENSSSCG00000036119,LYPD2
ENSSSCG00000037439,TRAPPC4
ENSSSCG00000057097,
ENSSSCG00000049907,
ENSSSCG00000061215,
ENSSSCG00000049165,
ENSSSCG00000032063,THEM6
ENSSSCG00000048801,
ENSSSCG00000035372,PSCA
ENSSSCG00000048773,
ENSSSCG00000037975,JRK
ENSSSCG00000053048,
ENSSSCG00000015106,HYOU1
ENSSSCG00000053879,
ENSSSCG00000056652,
ENSSSCG00000038965,ARC
ENSSSCG00000033726,
ENSSSCG00000051956,
ENSSSCG00000035891,ADGRB1
ENSSSCG00000049144,
ENSSSCG00000049971,
ENSSSCG00000047369,
ENSSSCG00000059883,
ENSSSCG00000008544,
ENSSSCG00000033887,PLA2G2E
ENSSSCG00000052506,
ENSSSCG00000010214,CDK1
ENSSSCG00000059382,
ENSSSCG00000028672,GCKR
ENSSSCG00000050724,
ENSSSCG00000048854,
ENSSSCG00000034429,PLA2G5
ENSSSCG00000045468,
ENSSSCG00000055096,
ENSSSCG00000003494,PLA2G2A
ENSSSCG00000053797,
ENSSSCG00000029305,FNDC4
ENSSSCG00000042680,TEX48
ENSSSCG00000003532,LUZP1
ENSSSCG00000043771,
ENSSSCG00000048438,
ENSSSCG00000055759,
ENSSSCG00000061691,
ENSSSCG00000026367,IFT172
ENSSSCG00000059646,TNFSF15
ENSSSCG00000015107,VPS11
ENSSSCG00000036022,
ENSSSCG00000059206,
ENSSSCG00000028327,RHOBTB1
ENSSSCG00000036457,TNFSF8
ENSSSCG00000058229,
ENSSSCG00000025500,
ENSSSCG00000015108,HMBS
ENSSSCG00000058023,OR7D2
ENSSSCG00000032259,U7
ENSSSCG00000009692,
ENSSSCG00000040062,KRTCAP3
ENSSSCG00000053037,
ENSSSCG00000018447,U6
ENSSSCG00000005494,TNC
ENSSSCG00000020570,SNORA81
ENSSSCG00000031957,RIMS2
ENSSSCG00000038584,FGF12
ENSSSCG00000061872,
ENSSSCG00000039174,U6
ENSSSCG00000063464,
ENSSSCG00000022454,NRBP1
ENSSSCG00000054757,
ENSSSCG00000013753,IER2
ENSSSCG00000059441,
ENSSSCG00000023761,HNRNPR
ENSSSCG00000057449,
ENSSSCG00000009693,XKR6
ENSSSCG00000045818,U2
ENSSSCG00000041124,
ENSSSCG00000023739,SNORD96
ENSSSCG00000057860,
ENSSSCG00000018642,U6
ENSSSCG00000061927,
ENSSSCG00000035133,MTMR9
ENSSSCG00000037323,SNORD95
ENSSSCG00000063093,
ENSSSCG00000058266,
ENSSSCG00000061807,U6
ENSSSCG00000050544,
ENSSSCG00000048292,
ENSSSCG00000062882,
ENSSSCG00000050956,
ENSSSCG00000063172,
ENSSSCG00000044432,
ENSSSCG00000007682,SH2B2
ENSSSCG00000053683,
ENSSSCG00000035948,U6
ENSSSCG00000021767,
ENSSSCG00000051583,
ENSSSCG00000042324,PRKRIP1
ENSSSCG00000042208,H2AX
ENSSSCG00000055091,
ENSSSCG00000011794,SENP2
ENSSSCG00000058212,
ENSSSCG00000023912,ORAI2
ENSSSCG00000055092,
ENSSSCG00000015110,DPAGT1
ENSSSCG00000057515,
ENSSSCG00000051099,
ENSSSCG00000060995,
ENSSSCG00000054319,
ENSSSCG00000032852,FAM167A
ENSSSCG00000006049,SLC25A32
ENSSSCG00000029300,ALKBH4
ENSSSCG00000042811,
ENSSSCG00000056178,
ENSSSCG00000007687,LRWD1
ENSSSCG00000062836,
ENSSSCG00000027568,BLK
ENSSSCG00000049578,
ENSSSCG00000052340,
ENSSSCG00000006051,CTHRC1
ENSSSCG00000015111,C2CD2L
ENSSSCG00000047138,
ENSSSCG00000048327,
ENSSSCG00000049610,
ENSSSCG00000044985,
ENSSSCG00000038638,
ENSSSCG00000042458,
ENSSSCG00000007688,
ENSSSCG00000053460,
ENSSSCG00000055823,
ENSSSCG00000061151,
ENSSSCG00000026868,LRRC15
ENSSSCG00000006052,FZD6
ENSSSCG00000058033,HINFP
ENSSSCG00000043967,
ENSSSCG00000009651,GNRH1
ENSSSCG00000018774,SNORD41
ENSSSCG00000027890,
ENSSSCG00000003495,
ENSSSCG00000019671,sno_ZL2
ENSSSCG00000018591,SNORD105
ENSSSCG00000019956,snoU105B
ENSSSCG00000019062,U6
ENSSSCG00000063383,U6
ENSSSCG00000056544,
ENSSSCG00000015113,ABCG4
ENSSSCG00000031035,GP5
ENSSSCG00000009652,KCTD9
ENSSSCG00000019784,U6
ENSSSCG00000059124,BAALC
ENSSSCG00000031106,PLA2G2D
ENSSSCG00000057540,U6
ENSSSCG00000018214,ssc-mir-24-1
ENSSSCG00000006054,ATP6V1C1
ENSSSCG00000044952,NLRX1
ENSSSCG00000013906,KXD1
ENSSSCG00000043849,
ENSSSCG00000042774,
ENSSSCG00000007695,
ENSSSCG00000023873,AZIN1
ENSSSCG00000036504,PLA2G2F
ENSSSCG00000011855,DRC9
ENSSSCG00000009653,CDCA2
ENSSSCG00000057287,UPK3B
ENSSSCG00000027710,NHERF4
ENSSSCG00000019823,ssc-mir-23a
ENSSSCG00000018132,ssc-mir-199a-2
ENSSSCG00000040706,DBN1
ENSSSCG00000056419,
ENSSSCG00000047090,
ENSSSCG00000035332,ZNF436
ENSSSCG00000025430,DTX2
ENSSSCG00000060284,
ENSSSCG00000042677,
ENSSSCG00000006048,DCAF13
ENSSSCG00000038672,
ENSSSCG00000043631,
ENSSSCG00000035901,SPIN1
ENSSSCG00000060078,
ENSSSCG00000035269,NXNL2
ENSSSCG00000006250,LYN
ENSSSCG00000036391,SSC4D
ENSSSCG00000009578,
ENSSSCG00000056489,GLB1L3
ENSSSCG00000007692,
ENSSSCG00000032674,TCEA3
ENSSSCG00000015258,GLB1L2
ENSSSCG00000039962,HSPB1
ENSSSCG00000049664,
ENSSSCG00000057877,
ENSSSCG00000037567,
ENSSSCG00000052334,
ENSSSCG00000006251,TGS1
ENSSSCG00000011828,FAM43A
ENSSSCG00000032250,SRRM3
ENSSSCG00000009885,HECTD4
ENSSSCG00000059088,
ENSSSCG00000006252,TMEM68
ENSSSCG00000007691,ZP3
ENSSSCG00000055392,
ENSSSCG00000044322,
ENSSSCG00000056524,
ENSSSCG00000058633,
ENSSSCG00000035234,
ENSSSCG00000061475,
ENSSSCG00000048775,
ENSSSCG00000042815,
ENSSSCG00000058882,
ENSSSCG00000060900,
ENSSSCG00000008089,CKAP2L
ENSSSCG00000054199,
ENSSSCG00000054099,
ENSSSCG00000056074,
ENSSSCG00000031813,XKR4
ENSSSCG00000052418,
ENSSSCG00000061330,
ENSSSCG00000013276,PRDM11
ENSSSCG00000045760,
ENSSSCG00000041147,
ENSSSCG00000052843,
ENSSSCG00000008092,NT5DC4
ENSSSCG00000006744,NHLH2
ENSSSCG00000003485,RCC2
ENSSSCG00000063537,
ENSSSCG00000055228,
ENSSSCG00000006746,VANGL1
ENSSSCG00000052602,
ENSSSCG00000060575,
ENSSSCG00000057306,
ENSSSCG00000060778,
ENSSSCG00000062460,
ENSSSCG00000041127,
ENSSSCG00000060701,
ENSSSCG00000053938,
ENSSSCG00000060952,
ENSSSCG00000061909,
ENSSSCG00000052190,
ENSSSCG00000054290,
ENSSSCG00000047855,
ENSSSCG00000063051,
ENSSSCG00000008094,CHCHD5
ENSSSCG00000042421,
ENSSSCG00000042923,
ENSSSCG00000063123,
ENSSSCG00000054838,
ENSSSCG00000062041,
ENSSSCG00000019730,ssc-mir-181d
ENSSSCG00000054397,
ENSSSCG00000008098,POLR1B
ENSSSCG00000062732,
ENSSSCG00000035862,ssc-mir-9801
ENSSSCG00000056795,
ENSSSCG00000049168,
ENSSSCG00000061647,CASQ2
ENSSSCG00000019548,MIR181C
ENSSSCG00000058567,
ENSSSCG00000043220,ssc-mir-27a
ENSSSCG00000049408,
ENSSSCG00000039561,
ENSSSCG00000034990,
ENSSSCG00000013650,RAVER1
ENSSSCG00000054894,
ENSSSCG00000061706,
ENSSSCG00000009886,TRAFD1
ENSSSCG00000006450,CD1E
ENSSSCG00000045353,
ENSSSCG00000024818,RCAN3
ENSSSCG00000056111,
ENSSSCG00000056744,
ENSSSCG00000057096,
ENSSSCG00000060175,
ENSSSCG00000054519,
ENSSSCG00000049066,
ENSSSCG00000008097,
ENSSSCG00000015626,VWC2
ENSSSCG00000009887,NAA25
ENSSSCG00000025362,U1
ENSSSCG00000051228,snoU13
ENSSSCG00000006452,CD1B
ENSSSCG00000048125,
ENSSSCG00000015628,SPMIP7
ENSSSCG00000019418,SNORA4
ENSSSCG00000018172,SNORA63
ENSSSCG00000020580,SNORA81
ENSSSCG00000057695,
ENSSSCG00000019296,SNORA27
ENSSSCG00000058723,CD1D
ENSSSCG00000060755,
ENSSSCG00000047450,
ENSSSCG00000056941,U6
ENSSSCG00000052870,
ENSSSCG00000018746,SNORD2
ENSSSCG00000052401,
ENSSSCG00000015627,ZPBP
ENSSSCG00000019309,SNORA63
ENSSSCG00000032288,SLC20A1
ENSSSCG00000019404,ssc-mir-28
ENSSSCG00000038035,
ENSSSCG00000060062,SMIM42
ENSSSCG00000040273,RPL35A
ENSSSCG00000006453,KIRREL1
ENSSSCG00000026465,BABAM2
ENSSSCG00000014791,RRM1
ENSSSCG00000011857,LMLN
ENSSSCG00000009888,ERP29
ENSSSCG00000025224,ACYP2
ENSSSCG00000033998,SLC43A3
ENSSSCG00000039068,
ENSSSCG00000053740,
ENSSSCG00000024260,RPL11
ENSSSCG00000030958,
ENSSSCG00000061381,
ENSSSCG00000009893,TMEM116
ENSSSCG00000060185,
ENSSSCG00000018285,U6
ENSSSCG00000008412,PSME4
ENSSSCG00000034883,AMIGO1
ENSSSCG00000026753,OSBPL11
ENSSSCG00000006827,CYB561D1
ENSSSCG00000025440,
ENSSSCG00000018365,U6
ENSSSCG00000006828,ATXN7L2
ENSSSCG00000008413,GPR75
ENSSSCG00000018102,U6
ENSSSCG00000009892,
ENSSSCG00000008414,ERLEC1
ENSSSCG00000014792,STIM1
ENSSSCG00000009895,
ENSSSCG00000006829,SYPL2
ENSSSCG00000038099,
ENSSSCG00000009890,MAPKAPK5
ENSSSCG00000036828,SNX4
ENSSSCG00000063300,
ENSSSCG00000006830,PSMA5
ENSSSCG00000048235,
ENSSSCG00000057072,
ENSSSCG00000059002,
ENSSSCG00000023495,PITHD1
ENSSSCG00000006831,SORT1
ENSSSCG00000009889,ALDH2
ENSSSCG00000040698,PRR7
ENSSSCG00000040670,
ENSSSCG00000013273,CHST1
ENSSSCG00000023191,LYPLA2
ENSSSCG00000041522,
ENSSSCG00000011858,ZNF148
ENSSSCG00000009896,BICDL1
ENSSSCG00000039656,
ENSSSCG00000005232,
ENSSSCG00000035028,GRK6
ENSSSCG00000008415,ASB3
ENSSSCG00000035653,PGAP2
ENSSSCG00000006834,MYBPHL
ENSSSCG00000033876,RAB35
ENSSSCG00000039426,FSTL1
ENSSSCG00000027827,GALE
ENSSSCG00000036975,PSRC1
ENSSSCG00000037577,CHAC2
ENSSSCG00000005465,SUSD1
ENSSSCG00000006835,SARS1
ENSSSCG00000056804,
ENSSSCG00000057339,
ENSSSCG00000057303,
ENSSSCG00000043649,
ENSSSCG00000014794,NUP98
ENSSSCG00000057935,
ENSSSCG00000035256,SPN
ENSSSCG00000034627,PAX7
ENSSSCG00000027454,QPRT
ENSSSCG00000006836,ELAPOR1
ENSSSCG00000029752,
ENSSSCG00000009898,GCN1
ENSSSCG00000029468,P2RX3
ENSSSCG00000034616,LRRC58
ENSSSCG00000005198,KDM4C
ENSSSCG00000029059,SSRP1
ENSSSCG00000029509,KIF22
ENSSSCG00000059521,
ENSSSCG00000026025,HMGCL
ENSSSCG00000027970,PRRT2
ENSSSCG00000011888,GPR156
ENSSSCG00000033292,CFAP276
ENSSSCG00000054721,PAGR1
ENSSSCG00000037816,TMEM167B
ENSSSCG00000027946,MVP
ENSSSCG00000031274,F12
ENSSSCG00000020842,TAF13
ENSSSCG00000011889,GSK3B
ENSSSCG00000014796,CHRNA10
ENSSSCG00000027629,CDIPT
ENSSSCG00000038255,ART1
ENSSSCG00000034360,CELSR2
ENSSSCG00000062852,ART5
ENSSSCG00000003486,ARHGEF10L
ENSSSCG00000034445,
ENSSSCG00000005199,GLDC
ENSSSCG00000014799,
ENSSSCG00000018682,SCARNA2
ENSSSCG00000029186,SEZ6L2
ENSSSCG00000058032,
ENSSSCG00000058787,
ENSSSCG00000060839,
ENSSSCG00000061135,
ENSSSCG00000045265,
ENSSSCG00000030031,
ENSSSCG00000057017,
ENSSSCG00000058292,
ENSSSCG00000061828,
ENSSSCG00000048448,
ENSSSCG00000048507,
ENSSSCG00000023796,RNF121
ENSSSCG00000005201,UHRF2
ENSSSCG00000026478,PADI2
ENSSSCG00000050458,MPEG1
ENSSSCG00000014800,
ENSSSCG00000040342,
ENSSSCG00000013145,DTX4
ENSSSCG00000011890,NR1I2
ENSSSCG00000005204,RANBP6
ENSSSCG00000040888,KCTD13
ENSSSCG00000014802,NUMA1
ENSSSCG00000052107,TMEM219
ENSSSCG00000021136,TPD52L3
ENSSSCG00000027659,FUCA1
ENSSSCG00000031967,TAOK2
ENSSSCG00000037535,SLC34A1
ENSSSCG00000005203,IL33
ENSSSCG00000033703,FAM111A
ENSSSCG00000032324,
ENSSSCG00000026276,ZBTB40
ENSSSCG00000014039,RGS14
ENSSSCG00000014803,LRRC51
